"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	130	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	14	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	231	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Malignant melanoma of skin (C43)"	"GR113-028"	38	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	32	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	53	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	14	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	87	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	104	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	44	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Leukemia (C91-C95)"	"GR113-040"	33	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	26	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	186	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	24	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Anemias (D50-D64)"	"GR113-045"	12	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	373	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	14	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Malnutrition (E40-E46)"	"GR113-048"	14	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	2516	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2069	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Hypertensive heart disease (I11)"	"GR113-056"	319	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	25	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1143	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	401	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	19	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	723	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	375	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	348	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Other heart diseases (I26-I51)"	"GR113-064"	577	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Heart failure (I50)"	"GR113-067"	112	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	453	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	106	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	276	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	60	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	38	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	22	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	34	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	99	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Pneumonia (J12-J18)"	"GR113-078"	95	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	118	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Emphysema (J43)"	"GR113-084"	12	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Asthma (J45-J46)"	"GR113-085"	16	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	89	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	26	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	65	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Peptic ulcer (K25-K28)"	"GR113-090"	22	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	596	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Alcoholic liver disease (K70)"	"GR113-094"	451	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	145	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	123	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Renal failure (N17-N19)"	"GR113-100"	117	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	40	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	127	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"All other diseases (Residual) "	"GR113-111"	973	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	1858	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	392	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	366	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	18	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	1466	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Falls (W00-W19)"	"GR113-118"	77	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	19	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	24	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1252	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	91	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	488	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	254	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	234	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	149	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	110	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	39	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	71	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	71	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	15	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Mar., 2021 (provisional)"	"2021/03"	"#COVID-19 (U07.1)"	"GR113-137"	870	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Septicemia (A40-A41)"	"GR113-010"	109	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Viral hepatitis (B15-B19)"	"GR113-015"	29	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	62	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	972	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1343	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	48	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	77	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	51	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	225	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	80	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	110	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	19	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	241	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Malignant melanoma of skin (C43)"	"GR113-028"	26	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	18	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	52	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	18	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	95	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	110	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	48	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Leukemia (C91-C95)"	"GR113-040"	41	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	13	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	169	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	24	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	355	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	2385	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1951	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Hypertensive heart disease (I11)"	"GR113-056"	286	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	24	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1098	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	393	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	17	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	688	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	356	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	332	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Other heart diseases (I26-I51)"	"GR113-064"	534	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Acute and subacute endocarditis (I33)"	"GR113-065"	11	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Heart failure (I50)"	"GR113-067"	101	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	416	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	91	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	274	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	63	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	51	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	12	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	44	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	88	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Pneumonia (J12-J18)"	"GR113-078"	86	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	119	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Asthma (J45-J46)"	"GR113-085"	13	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	99	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	26	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	78	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Peptic ulcer (K25-K28)"	"GR113-090"	12	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	494	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Alcoholic liver disease (K70)"	"GR113-094"	358	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	136	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	117	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Renal failure (N17-N19)"	"GR113-100"	115	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	30	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	141	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"All other diseases (Residual) "	"GR113-111"	962	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	1947	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	447	Not Applicable	Not Applicable
	"45-54 years"	"45-54"	"Male"	"M"	"Apr., 2021 (provisional)"	"2021/04"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	417	Not Applicable	Not Applicable
