"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	132	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	44	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	88	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	32	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	274	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Influenza (J09-J11)"	"GR113-077"	10	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Pneumonia (J12-J18)"	"GR113-078"	264	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1294	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Emphysema (J43)"	"GR113-084"	57	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Asthma (J45-J46)"	"GR113-085"	21	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	1212	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	99	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	349	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Peptic ulcer (K25-K28)"	"GR113-090"	38	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Hernia (K40-K46)"	"GR113-092"	12	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	327	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Alcoholic liver disease (K70)"	"GR113-094"	109	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	218	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	22	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	406	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Renal failure (N17-N19)"	"GR113-100"	400	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	10	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	26	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	554	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"All other diseases (Residual) "	"GR113-111"	2496	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	38	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#COVID-19 (U07.1)"	"GR113-137"	3862	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	454	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	21	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Septicemia (A40-A41)"	"GR113-010"	143	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	624	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2832	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	24	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	41	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	41	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	203	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	112	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	281	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	692	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant melanoma of skin (C43)"	"GR113-028"	19	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant neoplasm of breast (C50)"	"GR113-029"	410	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	31	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	149	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	172	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	45	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	47	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	93	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	198	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	85	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Leukemia (C91-C95)"	"GR113-040"	70	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	43	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	267	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	52	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Anemias (D50-D64)"	"GR113-045"	17	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	319	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	51	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Malnutrition (E40-E46)"	"GR113-048"	51	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Parkinson disease (G20-G21)"	"GR113-051"	77	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Alzheimer disease (G30)"	"GR113-052"	189	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	2195	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1563	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	12	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Hypertensive heart disease (I11)"	"GR113-056"	165	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	16	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	825	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	246	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	15	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	564	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	198	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	366	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Other heart diseases (I26-I51)"	"GR113-064"	545	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Heart failure (I50)"	"GR113-067"	175	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	363	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	115	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	468	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	44	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	24	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	20	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	11	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	117	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Pneumonia (J12-J18)"	"GR113-078"	114	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	700	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Emphysema (J43)"	"GR113-084"	34	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Asthma (J45-J46)"	"GR113-085"	12	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	653	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	40	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	168	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Peptic ulcer (K25-K28)"	"GR113-090"	15	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	153	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Alcoholic liver disease (K70)"	"GR113-094"	37	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	116	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	16	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	202	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Renal failure (N17-N19)"	"GR113-100"	201	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	299	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"All other diseases (Residual) "	"GR113-111"	1001	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	11	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"#COVID-19 (U07.1)"	"GR113-137"	588	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	120	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	64	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#Septicemia (A40-A41)"	"GR113-010"	524	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#Viral hepatitis (B15-B19)"	"GR113-015"	60	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	69	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	9819	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	8323	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	278	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	398	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	170	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	688	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	642	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	730	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	86	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	2088	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant melanoma of skin (C43)"	"GR113-028"	107	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasm of breast (C50)"	"GR113-029"	11	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	684	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	257	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	231	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	270	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	723	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Hodgkin disease (C81)"	"GR113-038"	14	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	270	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Leukemia (C91-C95)"	"GR113-040"	279	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	159	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	959	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	169	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#Anemias (D50-D64)"	"GR113-045"	42	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1643	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	102	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Malnutrition (E40-E46)"	"GR113-048"	98	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#Parkinson disease (G20-G21)"	"GR113-051"	397	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#Alzheimer disease (G30)"	"GR113-052"	371	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	11027	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	8726	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	30	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Hypertensive heart disease (I11)"	"GR113-056"	761	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	106	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	5527	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	1767	Not Applicable	Not Applicable
	"65-74 years"	"65-74"	"Male"	"M"	"Jan., 2022 (provisional)"	"2022/01"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	86	Not Applicable	Not Applicable
