"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	98	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"All other diseases (Residual) "	"GR113-111"	1389	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	596	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	114	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	105	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	482	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"Falls (W00-W19)"	"GR113-118"	66	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	18	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	333	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	58	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	122	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	45	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	77	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	26	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	15	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	11	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	31	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	29	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	28	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Feb., 2020"	"2020/02"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	22	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	37	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Septicemia (A40-A41)"	"GR113-010"	240	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Viral hepatitis (B15-B19)"	"GR113-015"	40	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	47	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	389	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	4322	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	71	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	53	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	72	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	353	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	160	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	298	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	19	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	986	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant melanoma of skin (C43)"	"GR113-028"	45	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of breast (C50)"	"GR113-029"	742	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	76	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	208	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	259	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	69	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	37	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	142	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	232	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	83	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Leukemia (C91-C95)"	"GR113-040"	87	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	60	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	500	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	52	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Anemias (D50-D64)"	"GR113-045"	21	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	517	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	26	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Malnutrition (E40-E46)"	"GR113-048"	26	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Parkinson disease (G20-G21)"	"GR113-051"	26	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Alzheimer disease (G30)"	"GR113-052"	69	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	2917	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2186	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	21	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Hypertensive heart disease (I11)"	"GR113-056"	260	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	26	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1183	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	440	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	14	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	729	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	302	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	427	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Other heart diseases (I26-I51)"	"GR113-064"	696	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Heart failure (I50)"	"GR113-067"	150	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	529	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	151	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	505	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Atherosclerosis (I70)"	"GR113-071"	10	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	65	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	27	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	38	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	34	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	401	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Influenza (J09-J11)"	"GR113-077"	128	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Pneumonia (J12-J18)"	"GR113-078"	273	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	953	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Emphysema (J43)"	"GR113-084"	52	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Asthma (J45-J46)"	"GR113-085"	46	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	854	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	48	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	239	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Peptic ulcer (K25-K28)"	"GR113-090"	19	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Hernia (K40-K46)"	"GR113-092"	11	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	423	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Alcoholic liver disease (K70)"	"GR113-094"	208	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	215	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	238	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Renal failure (N17-N19)"	"GR113-100"	228	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	62	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	118	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"All other diseases (Residual) "	"GR113-111"	1472	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	682	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	129	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	122	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	553	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Falls (W00-W19)"	"GR113-118"	88	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	20	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	386	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	50	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	145	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	47	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	98	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	41	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	18	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	23	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	23	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	23	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	36	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	18	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Mar., 2020"	"2020/03"	"#COVID-19 (U07.1)"	"GR113-137"	300	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	33	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"#Septicemia (A40-A41)"	"GR113-010"	246	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"#Viral hepatitis (B15-B19)"	"GR113-015"	41	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	40	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	2628	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	4186	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	65	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	55	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	61	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	338	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	170	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	293	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	21	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	946	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant melanoma of skin (C43)"	"GR113-028"	40	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of breast (C50)"	"GR113-029"	730	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	77	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	213	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	233	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	64	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	32	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	159	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	226	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	81	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Leukemia (C91-C95)"	"GR113-040"	79	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	63	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	463	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	52	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"#Anemias (D50-D64)"	"GR113-045"	27	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	643	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	27	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"Malnutrition (E40-E46)"	"GR113-048"	26	Not Applicable	Not Applicable
	"55-64 years"	"55-64"	"Female"	"F"	"Apr., 2020"	"2020/04"	"#Parkinson disease (G20-G21)"	"GR113-051"	18	Not Applicable	Not Applicable
